4.215432,-85.68,179.1,-178.56,-148.32
4.226227,-85.32,179.1,-178.56,-148.32
4.235792,-84.6,179.1,-178.56,-148.32
4.248755,-83.7,179.1,-178.56,-148.32
4.260548,-82.8,179.1,-178.56,-148.32
4.271887,-81.72,179.1,-178.56,-148.32
4.283819,-80.82,179.1,-178.56,-148.14
4.296649,-79.92,179.1,-178.56,-148.14
4.307986,-78.84,179.1,-178.56,-148.14
4.321604,-77.94,179.1,-178.56,-148.14
4.333839,-76.86,179.1,-178.56,-148.14
4.347464,-75.78,179.1,-178.56,-147.6
4.360525,-74.7,179.1,-178.56,-147.06
4.371971,-73.62,179.1,-178.56,-146.52
4.386584,-72.36,179.1,-178.56,-145.98
4.401384,-71.28,179.1,-178.56,-145.44
4.414592,-70.38,179.1,-178.56,-144.9
4.42983,-68.76,179.1,-178.56,-144.36
4.444056,-67.68,179.1,-178.56,-144.0
4.454289,-66.78,179.1,-178.56,-143.46
4.467798,-65.7,179.1,-178.56,-142.74
4.481606,-64.62,179.1,-178.56,-142.02
4.496892,-63.36,179.1,-178.56,-141.3
4.511124,-61.92,179.1,-178.56,-140.58
4.529937,-57.78,179.1,-178.56,-139.14
4.543678,-57.6,179.1,-178.56,-138.96
4.558695,-56.52,179.1,-178.56,-138.24
4.568936,-55.44,179.1,-178.56,-137.88
4.576718,-54.72,179.1,-178.56,-137.16
4.58802,-53.46,179.1,-178.56,-136.44
4.599941,-52.2,179.1,-178.56,-135.54
4.613784,-51.12,179.1,-178.56,-134.46
4.628828,-50.58,179.1,-178.56,-133.2
4.644359,-50.04,179.1,-178.56,-132.3
4.658214,-49.14,179.1,-178.56,-131.4
4.673649,-48.06,179.1,-178.56,-130.32
4.687407,-46.8,179.1,-178.56,-129.42
4.702709,-45.36,179.1,-178.56,-128.34
4.712245,-44.1,179.1,-178.56,-127.62
4.725833,-42.48,179.1,-178.56,-126.36
4.734275,-41.04,179.1,-178.56,-125.64
4.741118,-39.78,179.1,-178.56,-124.74
4.755436,-37.62,179.1,-178.56,-123.3
4.769987,-35.46,179.1,-178.56,-122.22
4.783881,-33.84,179.1,-178.56,-120.78
4.796124,-32.22,179.1,-178.56,-119.7
4.80679,-30.96,179.1,-178.56,-118.62
4.816414,-28.8,179.1,-178.56,-117.54
4.823116,-27.54,179.1,-178.56,-116.64
4.836258,-25.2,179.1,-178.56,-115.2
4.851329,-22.68,179.1,-178.56,-113.58
4.866006,-20.88,179.1,-178.56,-112.5
4.878663,-19.08,179.1,-178.56,-111.24
4.893355,-17.28,179.1,-178.56,-109.8
4.907468,-15.48,179.1,-178.56,-108.54
4.923007,-13.32,179.1,-178.56,-107.1
